ID,Name,Age,State,Department,Room Floor,Fees
8477,Mahathir Robinson,29,Kedah,FTMK,9,"RM1,500"
3268,Zayd Robinson,19,Terengganu,FPTT,8,RM500
5065,Nasir Khadijah,44,Kedah,FPTT,7,RM500
2450,Nik Murphy,45,Johor,FPTT,2,"RM1,500"
2634,Zayd Walker,35,Kedah,FTMK,7,"RM1,000"
5219,Khalid Smith,20,Johor,FTKEK,5,"RM1,000"
4899,Raja Taylor,37,Malacca,FTMK,2,"RM1,500"
4229,Ismail Masyitah,27,Selangor,FTKEK,9,"RM1,500"
2568,Grace Haikal,43,Terengganu,FPTT,4,"RM1,500"
9806,Abdullah Smith,33,Terengganu,FTMK,9,"RM1,500"
4388,Nasir Amina,35,Kedah,FTKEK,2,"RM1,500"
9380,Poppy Patel,26,Terengganu,FTMK,1,"RM1,500"
1095,Amelia Jones,26,Terengganu,FTMK,3,"RM1,000"
4490,Ismail Wilson,22,Malacca,FTMK,2,RM500
5829,Harry Sara,42,Selangor,FTMK,1,"RM1,500"
7461,Poppy Johnson,45,Kedah,FTKEK,5,"RM1,000"
1962,Isabella Khairul,36,Johor,FTMK,9,RM500
9223,George Brown,26,Terengganu,FTKEK,4,"RM1,500"
1177,Amelia Sumayyah,29,Johor,FTKEK,4,"RM1,500"
4715,Charlie Farida,27,Malacca,FTKEK,8,"RM1,000"
4657,Muhammad Evans,20,Selangor,FPTT,5,RM500
6981,Oscar Huda,32,Johor,FPTT,6,"RM1,000"
3473,Tengku Taylor,43,Selangor,FPTT,8,"RM1,000"
1827,Ali Zainab,33,Malacca,FTMK,3,"RM1,000"
5597,Ismail Wilson,45,Selangor,FTMK,1,RM500
6728,Mia Jones,43,Malacca,FTMK,2,"RM1,500"
1906,Abdullah Mastura,21,Johor,FTMK,5,RM500
4561,Ava Davies,31,Kedah,FTMK,9,"RM1,500"
2962,Hamza Singh,48,Malacca,FPTT,1,RM500
4269,Oscar Walker,39,Johor,FTKEK,3,"RM1,500"
3762,Nik Sabrina,46,Terengganu,FTMK,6,RM500
4827,Adam Naima,26,Selangor,FPTT,8,"RM1,000"
8532,Emily Smith,24,Terengganu,FTKEK,7,"RM1,500"
2273,Amsyar Syarif,48,Selangor,FPTT,1,"RM1,500"
5014,Ibrahim Murphy,35,Terengganu,FTKEK,6,"RM1,500"
9116,Amsyar Najiah,33,Selangor,FTKEK,3,"RM1,500"
1072,Mustafa Khairul,34,Johor,FPTT,9,"RM1,000"
1764,Oscar Taylor,28,Selangor,FTKEK,8,"RM1,500"
9045,Oliver Evans,21,Kedah,FPTT,4,"RM1,500"
4649,Muhamad Edwards,20,Kedah,FTKEK,6,RM500
9343,Abdullah Lubna,21,Malacca,FTMK,1,"RM1,000"
5370,Isabella Naima,34,Johor,FTKEK,8,"RM1,500"
6078,Sulaiman White,36,Johor,FTMK,9,"RM1,500"
953,Isabella Murphy,31,Terengganu,FTMK,1,"RM1,000"
6155,Mustafa Zuraidah,43,Kedah,FTMK,2,"RM1,500"
7374,Anwar Haziq,24,Selangor,FTMK,3,"RM1,000"
9085,Freddie Lewis,34,Kedah,FTKEK,7,"RM1,500"
3753,Hamza Walker,36,Malacca,FTKEK,2,RM500
1719,Harry Singh,39,Kedah,FTMK,8,"RM1,500"
6825,Wan Khairul,44,Selangor,FPTT,4,RM500
1416,Adam Wright,41,Selangor,FTKEK,7,"RM1,500"
9477,Ahmed Syerina,38,Johor,FPTT,3,RM500
1641,Abdul Cooper,41,Selangor,FTMK,2,"RM1,000"
5498,Oscar Jones,39,Terengganu,FPTT,1,"RM1,000"
5093,Jacob Taylor,48,Terengganu,FPTT,5,"RM1,500"
4832,Olivia Ahnaf,45,Terengganu,FTKEK,5,"RM1,000"
3880,Hassan Haziq,36,Johor,FTKEK,5,"RM1,500"
5062,Bilal Smith,43,Selangor,FTMK,7,"RM1,500"
7938,Ahmed Sara,28,Malacca,FPTT,8,"RM1,000"
5738,Abdul Murphy,31,Johor,FPTT,4,"RM1,000"
7239,Kasturi Walker,23,Kedah,FPTT,8,RM500
6627,George Syerina,29,Malacca,FTMK,7,"RM1,500"
4283,Nordin Evans,41,Malacca,FTKEK,9,RM500
2894,Jack Farida,40,Terengganu,FTMK,4,RM500
4157,Mustafa Zainab,41,Terengganu,FTMK,1,"RM1,000"
1189,Amelia Johnson,43,Selangor,FPTT,6,RM500
5668,Mahathir Murphy,46,Kedah,FPTT,5,RM500
8952,Oscar Asraf,35,Kedah,FTKEK,7,"RM1,500"
8559,Anwar Davies,37,Kedah,FTMK,6,RM500
7775,Mustafa Ahnaf,20,Malacca,FPTT,6,"RM1,000"
5457,Hamza Fatimah,46,Johor,FTKEK,8,RM500
1085,Harry Jones,28,Terengganu,FTKEK,2,RM500
4627,Abdul Fatimah,33,Malacca,FTMK,5,RM500
131,Rashid Liyana,48,Malacca,FTKEK,6,"RM1,500"
4008,Sophia Sumayyah,28,Johor,FTMK,1,"RM1,000"
5866,Anwar Farida,45,Johor,FTMK,9,RM500
6322,Zayd Azlan,24,Kedah,FPTT,4,"RM1,000"
8810,Khalid Lewis,30,Malacca,FTMK,1,"RM1,000"
303,Charlie Khairul,40,Kedah,FTKEK,6,RM500
9402,Jack Syerina,27,Selangor,FPTT,6,"RM1,000"
9517,Charlie Sabrina,31,Kedah,FTMK,7,RM500
9368,Tengku Wilson,26,Johor,FTMK,4,"RM1,500"
8618,Kasturi White,32,Johor,FPTT,3,RM500
740,James Williams,45,Malacca,FTKEK,9,RM500
4317,James Cooper,45,Malacca,FTKEK,4,RM500
9560,Amsyar Amina,29,Malacca,FTKEK,2,"RM1,500"
4164,Hassan Jones,33,Selangor,FTKEK,8,RM500
9171,Charlie Thompson,45,Johor,FTMK,8,"RM1,500"
905,Tariq Davies,25,Terengganu,FPTT,9,"RM1,500"
1446,Amsyar Sabrina,44,Selangor,FTKEK,4,"RM1,500"
106,Nordin Munira,29,Selangor,FTMK,6,"RM1,500"
1859,Jibril Zuraini,38,Malacca,FPTT,3,"RM1,000"
1170,Jack Syerina,28,Kedah,FTKEK,4,"RM1,000"
1951,Abdul Walker,26,Selangor,FTKEK,4,RM500
6102,Noah Mastura,43,Terengganu,FTKEK,6,RM500
2839,Olivia Aisha,44,Kedah,FTMK,1,"RM1,500"
1383,Ismail Fatimah,37,Kedah,FTMK,6,"RM1,000"
7347,Olivia White,48,Kedah,FTMK,9,"RM1,000"
5268,Poppy Aisha,27,Kedah,FTMK,6,"RM1,500"
3883,Nordin Patel,22,Terengganu,FTMK,4,RM500
9722,Tariq Thompson,24,Johor,FTKEK,1,"RM1,500"
9001,Hamza Davies,39,Terengganu,FTMK,8,"RM1,000"
9763,Ahmed Zainab,20,Kedah,FPTT,3,"RM1,000"
285,Olivia Masyitah,33,Selangor,FTMK,9,"RM1,000"
3567,Sulaiman Nour,20,Terengganu,FPTT,9,"RM1,000"
9789,Alfie Ahnaf,42,Johor,FTKEK,4,RM500
6858,Harry Green,28,Johor,FTKEK,8,"RM1,000"
3903,Jack Syarif,45,Terengganu,FPTT,1,"RM1,500"
2069,Emily Zainab,40,Terengganu,FPTT,7,"RM1,500"
9863,Ibrahim Robinson,38,Terengganu,FTKEK,7,RM500
7208,Kasturi Zuhairy,41,Terengganu,FTMK,9,"RM1,500"
6536,Amsyar Wright,23,Terengganu,FPTT,6,"RM1,000"
6002,Omar Haziq,28,Johor,FTMK,3,RM500
289,Abdullah Wilson,35,Malacca,FPTT,9,RM500
7454,Kasturi Davies,37,Johor,FPTT,2,"RM1,000"
9703,Amelia Khadijah,39,Selangor,FTMK,8,"RM1,500"
2326,Poppy Syerina,23,Selangor,FTKEK,9,"RM1,500"
6618,Poppy Zuhairy,40,Malacca,FTKEK,6,"RM1,500"
8124,Olivia Asraf,19,Malacca,FPTT,1,"RM1,500"
7969,Sophie Syerina,34,Selangor,FPTT,7,"RM1,500"
1206,Oliver Fatimah,22,Selangor,FTKEK,8,"RM1,000"
6895,Abdul Sabrina,32,Selangor,FPTT,7,"RM1,500"
9235,Oscar Azlan,47,Terengganu,FPTT,2,RM500
6791,Isla Fatimah,25,Terengganu,FTMK,7,"RM1,500"
7380,Amelia White,29,Malacca,FPTT,5,RM500
2176,Rashid Munira,38,Selangor,FTMK,7,"RM1,500"
2236,Jacob Walker,40,Malacca,FTMK,9,RM500
673,Raja Haikal,34,Selangor,FPTT,1,"RM1,000"
9119,Ibrahim Wright,40,Johor,FTMK,1,"RM1,000"
4469,Muhamad Wright,41,Johor,FTMK,9,"RM1,500"
6444,Alfie Aisha,37,Johor,FTKEK,8,"RM1,500"
3958,Jibril Smith,43,Selangor,FTMK,7,"RM1,000"
7826,Najib Syerina,42,Kedah,FTKEK,7,"RM1,000"
3849,Isabella Smith,43,Terengganu,FTKEK,7,RM500
2691,James Singh,19,Terengganu,FPTT,6,RM500
5427,Jack Walker,28,Selangor,FPTT,6,"RM1,500"
9725,Najib Smith,46,Terengganu,FPTT,3,RM500
9254,Anwar Green,46,Terengganu,FTMK,6,"RM1,500"
3157,Zayd Naima,42,Terengganu,FTKEK,4,"RM1,500"
2216,Emily Aisha,21,Kedah,FTKEK,8,"RM1,000"
5939,Idris Robinson,31,Terengganu,FTMK,1,RM500
4512,Rashid White,47,Selangor,FTKEK,1,"RM1,500"
7814,Muhamad Johnson,41,Kedah,FTKEK,1,"RM1,500"
5937,Tariq Evans,38,Malacca,FTMK,8,"RM1,000"
5899,Idris Evans,28,Terengganu,FPTT,9,"RM1,000"
3173,Rashid Smith,23,Malacca,FTMK,6,RM500
6653,Isabella Mariam,28,Terengganu,FPTT,4,"RM1,500"
7694,Zayd Syerina,41,Kedah,FTMK,4,"RM1,000"
7001,Bilal Brown,32,Malacca,FTMK,5,"RM1,000"
4215,Bilal Safiya,19,Malacca,FTKEK,9,RM500
2904,Idris Patel,34,Malacca,FTKEK,7,RM500
2645,Jack Cooper,30,Kedah,FTMK,5,"RM1,500"
5237,Nasir Amina,44,Malacca,FTMK,8,"RM1,000"
4742,Zayd Azlan,38,Johor,FTKEK,3,"RM1,500"
8323,Abdullah Syarif,31,Selangor,FPTT,6,RM500
6885,Khalid Taylor,45,Terengganu,FTKEK,7,"RM1,500"
6479,Idris Hall,30,Kedah,FTMK,7,"RM1,000"
4567,Ismail Lewis,46,Terengganu,FTKEK,4,RM500
4406,Sophia Davies,27,Malacca,FTMK,6,"RM1,500"
2443,Jacob Taylor,35,Selangor,FPTT,4,RM500
9721,Amelia Zuraidah,22,Terengganu,FTMK,6,"RM1,500"
3056,Charlie Najiah,24,Johor,FTMK,4,"RM1,500"
1121,Tariq Smith,31,Johor,FPTT,3,"RM1,500"
6572,Nasir Yasmin,40,Kedah,FTKEK,3,RM500
2278,Noah Zuraini,30,Terengganu,FPTT,3,"RM1,000"
7906,Omar Haikal,26,Kedah,FTMK,4,"RM1,000"
9471,Amelia Smith,43,Malacca,FPTT,3,"RM1,500"
2234,Poppy Green,34,Selangor,FTKEK,7,"RM1,500"
8785,Nik Masyitah,31,Malacca,FTMK,1,RM500
893,Jacob Singh,40,Kedah,FPTT,7,RM500
8739,Emily Williams,43,Kedah,FTKEK,8,"RM1,500"
3469,Nordin Haziq,30,Terengganu,FTKEK,3,RM500
1042,Rashid Amina,38,Terengganu,FTMK,5,"RM1,500"
2584,Sophie Singh,40,Johor,FPTT,6,"RM1,500"
9029,Abdul Fatimah,29,Johor,FTMK,8,"RM1,000"
4972,Raja Khadijah,37,Johor,FPTT,5,RM500
4944,Freddie Haziq,26,Terengganu,FTMK,3,"RM1,000"
2931,Jibril Zuraidah,43,Johor,FPTT,3,RM500
5307,Freddie Zuraidah,24,Johor,FTMK,7,"RM1,000"
4051,Hamza Thompson,20,Johor,FPTT,7,"RM1,500"
7101,Omar Zuraini,44,Malacca,FPTT,1,"RM1,000"
5568,Hamza Asraf,44,Selangor,FTMK,2,"RM1,000"
3080,Alfie Liyana,38,Kedah,FTKEK,1,"RM1,000"
8306,James Wilson,32,Johor,FTMK,6,RM500
9534,Hassan Haziq,22,Kedah,FTKEK,6,"RM1,500"
8637,Omar Williams,20,Kedah,FTMK,1,RM500
5696,Muhamad Mastura,46,Malacca,FTMK,6,"RM1,500"
2215,Adam Zuraidah,42,Kedah,FTMK,2,RM500
9035,Kasturi Hall,44,Selangor,FTMK,3,"RM1,500"
9687,Grace Cooper,48,Kedah,FTKEK,8,"RM1,000"
7738,Rashid Amina,19,Terengganu,FPTT,6,"RM1,000"
6697,George Cooper,36,Johor,FTKEK,2,RM500
7975,Abdullah Liyana,28,Kedah,FTKEK,2,"RM1,000"
2995,Ava Naima,34,Malacca,FPTT,7,"RM1,500"
907,Najib Green,36,Malacca,FTKEK,5,"RM1,000"
2622,Raja Farida,38,Selangor,FTKEK,3,"RM1,500"
7685,Muhammad Ahnaf,38,Terengganu,FPTT,1,"RM1,500"
7424,Adam Najiah,34,Malacca,FTKEK,4,"RM1,000"
1144,Charlie Nour,39,Selangor,FTMK,9,"RM1,000"
3062,Amsyar Walker,22,Kedah,FPTT,3,"RM1,000"
6141,Jack Zuhairy,34,Terengganu,FPTT,9,"RM1,500"
2101,Abdullah Walker,36,Malacca,FTMK,4,"RM1,500"
7077,Ahmed Lewis,20,Malacca,FTKEK,6,"RM1,000"
290,George Davies,41,Terengganu,FTMK,9,"RM1,000"
3122,Mia Sumayyah,29,Malacca,FPTT,3,"RM1,500"
8844,Hamza Zuraini,33,Kedah,FPTT,3,"RM1,000"
5034,James Amina,22,Malacca,FTKEK,4,"RM1,500"
8960,Harry Davies,43,Terengganu,FPTT,4,"RM1,500"
5197,George Safiya,40,Terengganu,FTKEK,8,"RM1,500"
5462,Freddie Zahra,37,Kedah,FPTT,8,"RM1,500"
4532,Oliver Layla,48,Selangor,FPTT,8,"RM1,500"
7889,Raja Lubna,21,Malacca,FTKEK,2,"RM1,000"
7988,Tariq Aisha,43,Terengganu,FPTT,1,"RM1,000"
8301,Musa Jones,23,Terengganu,FTMK,2,"RM1,500"
4038,Amelia Masyitah,45,Malacca,FTKEK,2,"RM1,500"
8609,Isla Jones,28,Kedah,FTKEK,4,"RM1,000"
7806,Ahmed Cooper,22,Kedah,FPTT,9,RM500
2716,Jack Zuraini,29,Selangor,FTKEK,1,"RM1,000"
3892,Amelia Cooper,24,Kedah,FTKEK,1,"RM1,000"
3891,Nordin Wilson,36,Kedah,FTMK,9,RM500
5877,Nasir Aisha,41,Selangor,FTMK,5,"RM1,000"
9063,Sophie Wright,38,Kedah,FTKEK,4,RM500
6092,Emily Naima,24,Kedah,FTMK,1,RM500
530,Isla Wilson,41,Kedah,FTKEK,2,"RM1,000"
8860,Muhamad Singh,19,Selangor,FTMK,1,"RM1,500"
5915,Omar Davies,23,Kedah,FPTT,9,"RM1,500"
6152,Muhammad Jones,28,Selangor,FTKEK,1,"RM1,500"
6814,Hassan Robinson,40,Kedah,FTMK,4,"RM1,500"
4143,Jack Aisha,36,Johor,FTMK,6,"RM1,000"
3389,Ali Cooper,27,Terengganu,FTKEK,3,"RM1,500"
1077,Mahathir Robinson,42,Kedah,FPTT,4,RM500
6742,Isabella Thompson,43,Kedah,FPTT,7,"RM1,000"
8768,Khalid Yasmin,31,Malacca,FTMK,8,"RM1,000"
9913,Jacob Fatimah,48,Malacca,FTKEK,5,RM500
9665,Jacob Haikal,33,Johor,FTKEK,5,RM500
261,Isabella Murphy,29,Johor,FPTT,4,"RM1,000"
8415,Jacob Naima,38,Malacca,FTKEK,3,"RM1,000"
2858,Anwar Evans,28,Malacca,FTMK,9,"RM1,000"
948,Olivia Huda,22,Terengganu,FTKEK,9,"RM1,000"
5593,Isabella Evans,37,Kedah,FTMK,5,"RM1,500"
358,Hamza Sabrina,43,Selangor,FTKEK,3,"RM1,000"
5700,Olivia Murphy,26,Terengganu,FPTT,4,"RM1,500"
6715,Isabella Liyana,35,Johor,FPTT,8,"RM1,500"
5331,Olivia Lubna,27,Malacca,FTKEK,4,"RM1,000"
8573,Emily Singh,47,Kedah,FTKEK,7,"RM1,000"
3827,Jack Robinson,30,Johor,FTKEK,2,RM500
1260,Musa Taylor,47,Kedah,FPTT,6,RM500
9900,Amsyar Syarif,35,Malacca,FTMK,8,RM500
1969,Musa Yasmin,28,Malacca,FTKEK,5,"RM1,500"
4758,Sophia Khairul,19,Johor,FTKEK,3,"RM1,000"
6423,Ava Hall,23,Selangor,FPTT,8,"RM1,500"
9135,Bilal Munira,21,Kedah,FPTT,6,RM500
237,Tengku Ahnaf,27,Malacca,FTMK,7,"RM1,500"
1862,Nik Syerina,44,Malacca,FTMK,9,RM500
4841,Jibril Hana,35,Kedah,FPTT,5,RM500
4378,Poppy Azlan,22,Johor,FPTT,1,"RM1,500"
9558,Wan Sara,35,Terengganu,FTMK,9,"RM1,500"
3953,Idris Safiya,39,Johor,FTKEK,6,RM500
517,Najib Fatimah,41,Terengganu,FTMK,9,"RM1,500"
5676,Nik Syerina,27,Malacca,FPTT,5,RM500
6818,Amelia Davies,31,Selangor,FPTT,9,RM500
8126,Abdullah Hana,25,Malacca,FTMK,7,"RM1,500"
2312,Mia Zuraidah,35,Terengganu,FPTT,6,"RM1,000"
623,Nasir Sabrina,46,Malacca,FTKEK,1,"RM1,500"
1866,Mahathir Hana,22,Malacca,FTKEK,5,"RM1,500"
7978,James Asraf,33,Johor,FTMK,1,RM500
4658,Poppy Mastura,48,Selangor,FPTT,6,RM500
5387,Isla Davies,31,Selangor,FPTT,9,RM500
354,Raja Walker,34,Kedah,FTKEK,7,RM500
657,Hamza Evans,32,Kedah,FTMK,8,RM500
9515,Noah Nour,46,Kedah,FTKEK,1,RM500
884,Nordin Hana,42,Selangor,FPTT,2,"RM1,500"
2827,Bilal Khairul,27,Terengganu,FTMK,3,"RM1,500"
1715,Noah Zuraidah,36,Kedah,FTMK,3,RM500
7862,Abdul Mastura,35,Malacca,FTKEK,1,RM500
1665,Sophie Haziq,39,Johor,FPTT,7,"RM1,000"
3484,Jack Fatimah,28,Johor,FTMK,7,"RM1,500"
8188,Omar White,45,Johor,FPTT,4,RM500
2224,Yusuf Zuraidah,28,Johor,FTKEK,3,"RM1,000"
1565,Isabella Azlan,19,Selangor,FTMK,1,"RM1,000"
7710,Charlie Munira,26,Terengganu,FPTT,4,"RM1,500"
5337,Isabella Layla,23,Selangor,FPTT,2,"RM1,000"
5479,Olivia Murphy,26,Terengganu,FTKEK,8,"RM1,000"
230,Amelia Azlan,44,Malacca,FTMK,2,"RM1,000"
9234,Mahathir Aisha,44,Kedah,FTMK,5,"RM1,000"
827,Mia Fatimah,29,Terengganu,FPTT,6,RM500
4551,Ava White,34,Terengganu,FPTT,4,"RM1,000"
6768,Anwar Huda,46,Johor,FPTT,6,"RM1,500"
3401,Grace Liyana,46,Kedah,FTMK,7,"RM1,500"
9859,Raja Davies,32,Malacca,FTMK,3,"RM1,000"
5763,Charlie Zuraidah,20,Terengganu,FTKEK,4,RM500
2773,Zayd Zuraini,40,Selangor,FTKEK,9,"RM1,500"
338,Emily Lewis,27,Terengganu,FTMK,2,RM500
8730,Olivia Asraf,46,Selangor,FTKEK,7,"RM1,000"
7049,Oscar Lewis,44,Terengganu,FPTT,3,"RM1,000"
7737,Rashid Hana,46,Terengganu,FTKEK,3,RM500
6292,Isla Davies,38,Terengganu,FTMK,4,RM500
9204,Mahathir Sabrina,45,Selangor,FTMK,9,"RM1,000"
3612,Muhammad Asraf,43,Johor,FTMK,2,"RM1,500"
6507,Ava Naima,31,Malacca,FTKEK,1,"RM1,500"
8793,Ava Davies,41,Malacca,FTKEK,5,"RM1,000"
8185,Omar Layla,48,Malacca,FTMK,3,"RM1,500"
6982,Muhamad Patel,41,Kedah,FTKEK,8,RM500
6475,Ismail Evans,39,Malacca,FTMK,4,RM500
4396,Sulaiman Masyitah,26,Terengganu,FTMK,5,"RM1,000"
357,Sophie Williams,41,Selangor,FTMK,7,"RM1,000"
5217,Harry Masyitah,36,Selangor,FPTT,2,"RM1,000"
962,Isabella Yasmin,19,Malacca,FPTT,7,"RM1,000"
407,Ismail Wright,43,Kedah,FTKEK,1,RM500
7519,Abdullah Taylor,19,Malacca,FTKEK,4,RM500
8387,Nasir Masyitah,34,Terengganu,FTKEK,1,RM500
5787,Abdullah Liyana,47,Malacca,FPTT,2,"RM1,000"
645,Zayd Brown,39,Malacca,FTMK,7,RM500
1852,Freddie Thompson,45,Terengganu,FTMK,1,"RM1,500"
5041,Adam Evans,22,Malacca,FTKEK,5,"RM1,500"
3564,Ahmed Zahra,25,Selangor,FTMK,9,"RM1,000"
5814,Emily Evans,23,Terengganu,FTMK,8,"RM1,000"
3001,Hassan Haikal,19,Malacca,FTMK,9,"RM1,000"
1216,Wan Wilson,30,Kedah,FTKEK,1,RM500
7282,Mahathir Amina,33,Selangor,FTMK,3,RM500
7650,Yusuf Masyitah,41,Johor,FPTT,9,RM500
5451,Ismail Masyitah,24,Kedah,FPTT,9,"RM1,500"
1081,Amsyar Aisha,42,Malacca,FPTT,2,"RM1,500"
3431,Ismail White,30,Terengganu,FTKEK,7,"RM1,500"
2759,Harry Liyana,32,Kedah,FTMK,3,"RM1,000"
7314,Amsyar Zahra,38,Kedah,FTMK,2,RM500
273,Harry Masyitah,37,Selangor,FPTT,2,"RM1,000"
8331,Oliver Khadijah,45,Terengganu,FTKEK,4,"RM1,500"
3989,Nik Asraf,45,Terengganu,FTMK,7,RM500
6589,Jibril Farida,45,Malacca,FPTT,7,RM500
7118,Muhammad Ahnaf,24,Terengganu,FPTT,9,"RM1,000"
6453,Muhammad Asraf,42,Johor,FTMK,9,"RM1,000"
2230,Ava Smith,29,Kedah,FTKEK,2,RM500
2636,Hamza Huda,22,Malacca,FTMK,7,"RM1,000"
8276,Khalid Zainab,29,Malacca,FPTT,1,"RM1,500"
7342,Ava Lewis,45,Kedah,FTKEK,5,RM500
1244,Hamza Ahnaf,19,Malacca,FTKEK,6,"RM1,000"
9248,Adam Walker,41,Terengganu,FPTT,6,"RM1,500"
3708,Zayd Asraf,35,Malacca,FPTT,2,"RM1,500"
4498,Wan Sara,34,Selangor,FTKEK,3,RM500
2055,Muhamad Sabrina,37,Terengganu,FPTT,5,"RM1,000"
7743,Rashid Sabrina,40,Malacca,FPTT,7,"RM1,500"
2333,Ali Zuhairy,43,Terengganu,FTKEK,5,"RM1,000"
1687,Mahathir Jones,20,Selangor,FPTT,8,"RM1,500"
9945,Oscar Hana,34,Selangor,FPTT,2,RM500
1957,Tengku Walker,40,Terengganu,FTMK,6,"RM1,500"
6815,Harry Robinson,29,Kedah,FTMK,8,"RM1,000"
6048,Abdullah Munira,22,Selangor,FTKEK,4,RM500
9127,Hassan Cooper,39,Malacca,FTKEK,7,RM500
3002,Jacob Khairul,32,Malacca,FTMK,4,"RM1,000"
6185,Idris Patel,40,Johor,FTMK,7,"RM1,000"
9856,Oliver Huda,26,Kedah,FPTT,7,"RM1,500"
2808,Ahmed Robinson,32,Selangor,FPTT,3,"RM1,500"
7622,Nik Munira,37,Johor,FTKEK,9,"RM1,000"
9967,Tengku Wright,20,Kedah,FTMK,6,"RM1,000"
6540,Muhamad Wilson,24,Malacca,FTMK,6,"RM1,500"
5531,Oscar Yasmin,30,Malacca,FPTT,8,"RM1,500"
9203,Idris Williams,32,Johor,FTKEK,4,RM500
743,Hassan Ahnaf,45,Selangor,FTKEK,1,"RM1,000"
6611,Mia Wright,34,Selangor,FTMK,2,"RM1,500"
4432,Bilal Masyitah,23,Terengganu,FPTT,3,"RM1,500"
9849,Charlie Syarif,42,Johor,FPTT,7,"RM1,500"
843,George Thompson,45,Terengganu,FTMK,5,RM500
9059,Musa Sabrina,34,Johor,FTKEK,9,RM500
6210,Jack Williams,32,Johor,FTKEK,7,RM500
5633,Wan Johnson,23,Kedah,FPTT,8,"RM1,500"
7611,Emily Murphy,33,Malacca,FTKEK,6,"RM1,500"
3195,Jack Mastura,19,Kedah,FPTT,1,"RM1,500"
9887,Noah Asraf,36,Johor,FTMK,3,RM500
5806,George Davies,44,Malacca,FTKEK,4,"RM1,000"
6963,Hassan Syerina,47,Malacca,FPTT,1,"RM1,500"
7762,Poppy Yasmin,33,Kedah,FTMK,7,"RM1,000"
3595,Sophia Zainab,26,Johor,FTMK,2,RM500
4818,Najib Aisha,42,Terengganu,FPTT,3,"RM1,500"
2985,Omar White,27,Terengganu,FTMK,1,"RM1,500"
458,Sulaiman Green,43,Johor,FTMK,9,"RM1,500"
315,Muhammad Haziq,45,Selangor,FTKEK,9,RM500
3359,Oliver Evans,22,Malacca,FPTT,6,RM500
6403,Emily Masyitah,36,Kedah,FTMK,2,"RM1,000"
81,Muhammad Walker,35,Malacca,FTMK,9,"RM1,500"
5064,Omar Davies,28,Johor,FTKEK,1,"RM1,000"
980,Raja Amina,47,Johor,FTKEK,7,"RM1,000"
3129,Hassan Zuraidah,40,Malacca,FPTT,9,"RM1,000"
8032,Olivia Fatimah,22,Malacca,FTKEK,2,"RM1,500"
1376,Tengku Smith,39,Kedah,FPTT,5,"RM1,500"
4650,Omar Amina,37,Selangor,FTKEK,1,"RM1,000"
3888,Zayd Taylor,22,Selangor,FPTT,3,"RM1,500"
1714,Najib Khadijah,34,Terengganu,FTMK,7,RM500
7559,Jibril Asraf,38,Malacca,FPTT,7,"RM1,000"
434,Adam Asraf,24,Kedah,FTMK,7,"RM1,500"
9110,Rashid Zuraidah,35,Selangor,FTKEK,4,"RM1,000"
4950,Ahmed Williams,31,Malacca,FTKEK,5,RM500
213,Amelia Zuhairy,37,Malacca,FTKEK,7,"RM1,000"
1820,Nik Singh,36,Terengganu,FPTT,6,"RM1,500"
9435,Anwar Haziq,22,Kedah,FTKEK,4,RM500
4102,Jacob Singh,22,Selangor,FTMK,9,RM500
3090,Ali Farida,29,Kedah,FTMK,5,"RM1,500"
8403,Khalid Taylor,43,Johor,FTMK,3,RM500
1813,George Brown,20,Terengganu,FTMK,9,"RM1,000"
7516,Emily Taylor,38,Johor,FTMK,3,"RM1,000"
7997,Nik Naima,43,Selangor,FTMK,6,"RM1,500"
1586,Olivia Davies,41,Selangor,FPTT,2,"RM1,500"
3653,Rashid Sumayyah,45,Kedah,FTMK,5,"RM1,500"
6551,Ava Huda,45,Terengganu,FTKEK,1,"RM1,000"
6231,Jack Khadijah,46,Selangor,FTMK,9,RM500
3320,Amelia Farida,32,Kedah,FTKEK,9,"RM1,500"
1592,Jacob Taylor,23,Selangor,FTMK,8,"RM1,000"
2745,Noah Naima,25,Malacca,FPTT,3,"RM1,000"
4068,James Amina,40,Johor,FPTT,5,"RM1,500"
701,Sophie Masyitah,19,Johor,FTKEK,2,RM500
6173,Hassan Williams,36,Johor,FTKEK,2,RM500
4709,Sulaiman Zuhairy,32,Selangor,FTMK,8,RM500
5452,Freddie Johnson,42,Kedah,FTKEK,7,RM500
8894,Ismail Masyitah,40,Terengganu,FTMK,8,RM500
9487,Adam Patel,40,Malacca,FTMK,7,"RM1,500"
9418,Abdullah Singh,34,Kedah,FTMK,9,"RM1,500"
5121,Rashid Robinson,32,Kedah,FTMK,4,"RM1,000"
3518,Bilal Masyitah,43,Johor,FPTT,8,"RM1,000"
2394,Alfie Aisha,21,Kedah,FPTT,3,RM500
2895,Isabella Amina,33,Selangor,FTMK,7,"RM1,500"
1419,Ahmed Layla,21,Malacca,FTKEK,5,"RM1,500"
594,Khalid Khadijah,34,Johor,FTKEK,8,"RM1,000"
8971,Zayd Naima,43,Selangor,FPTT,8,RM500
9635,Bilal Evans,29,Kedah,FTKEK,7,"RM1,000"
6398,Tengku Edwards,41,Selangor,FPTT,3,"RM1,000"
5872,Wan Nour,33,Kedah,FPTT,9,"RM1,500"
1960,Sophie Layla,33,Malacca,FPTT,8,"RM1,000"
